"","gene_1","gene_2","gene_3","gene_4","gene_5","gene_6","gene_7","gene_8","gene_9","gene_10","gene_11","gene_12","gene_13","gene_14","gene_15","gene_16","gene_17","gene_18","gene_19","gene_20","gene_21","gene_22","gene_23","gene_24","gene_25","gene_26","gene_27","gene_28","gene_29","gene_30","gene_31","gene_32","gene_33","gene_34","gene_35","gene_36","gene_37","gene_38","gene_39","gene_40","gene_41","gene_42","gene_43","gene_44","gene_45","gene_46","gene_47","gene_48","gene_49","gene_50","gene_51","gene_52","gene_53","gene_54","gene_55","gene_56","gene_57","gene_58","gene_59","gene_60","gene_61","gene_62","gene_63","gene_64","gene_65","gene_66","gene_67","gene_68","gene_69","gene_70","gene_71","gene_72","gene_73","gene_74","gene_75","gene_76","gene_77","gene_78","gene_79","gene_80","gene_81","gene_82","gene_83","gene_84","gene_85","gene_90","gene_91","gene_98","gene_110","gene_111","gene_130","gene_135","gene_169","gene_200","gene_201"
"OG0000526:","fig|1196095.106.peg.2210","fig|1196095.120.peg.1835","fig|1196095.134.peg.1082","fig|1196095.133.peg.1723","fig|1196095.123.peg.2148","fig|1196095.108.peg.13","fig|1196095.99.peg.2144","fig|1196095.96.peg.590","fig|1196095.112.peg.855","fig|1196095.118.peg.2565","fig|1196095.128.peg.193","fig|1196095.129.peg.1227","fig|1196095.135.peg.1159","fig|1196095.98.peg.653","fig|1196095.101.peg.1618","fig|1196095.126.peg.575","fig|1196095.94.peg.191","fig|1196095.114.peg.434","fig|1196095.127.peg.65","fig|1196095.125.peg.118","fig|1196095.132.peg.1750","fig|1196095.124.peg.2485","fig|1196095.115.peg.2170","fig|1196095.102.peg.1973","fig|1196095.113.peg.1224","fig|1196095.117.peg.2647","fig|1196095.122.peg.1958","fig|1196095.95.peg.508","fig|1196095.110.peg.1856","fig|1196095.104.peg.619","fig|1196095.119.peg.2022","fig|1196095.100.peg.530","fig|1196095.103.peg.840","fig|1196095.130.peg.1937","fig|1196095.131.peg.407","fig|1196095.97.peg.1780","fig|1196095.105.peg.641","fig|1196095.121.peg.235","fig|1196095.109.peg.2033","fig|1196095.107.peg.1107","fig|1196095.116.peg.2389","fig|1196095.111.peg.2441","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000563:","fig|1196095.106.peg.1039","fig|1196095.115.peg.1610","fig|1196095.119.peg.1220","fig|1196095.125.peg.2196","fig|1196095.97.peg.281","fig|1196095.120.peg.83","fig|1196095.109.peg.2223","fig|1196095.116.peg.2610","fig|1196095.113.peg.732","fig|1196095.135.peg.1500","fig|1196095.94.peg.682","fig|1196095.112.peg.440","fig|1196095.98.peg.846","fig|1196095.103.peg.1385","fig|1196095.127.peg.1930","fig|1196095.95.peg.1370","fig|1196095.128.peg.232","fig|1196095.111.peg.1444","fig|1196095.134.peg.305","fig|1196095.110.peg.2464","fig|1196095.131.peg.1644","fig|1196095.107.peg.99","fig|1196095.117.peg.1622","fig|1196095.126.peg.207","fig|1196095.124.peg.1214","fig|1196095.130.peg.1614","fig|1196095.121.peg.354","fig|1196095.105.peg.2396","fig|1196095.129.peg.2283","fig|1196095.122.peg.1759","fig|1196095.118.peg.685","fig|1196095.99.peg.1218","fig|1196095.104.peg.1265","fig|1196095.101.peg.715","fig|1196095.102.peg.1201","fig|1196095.114.peg.2098","fig|1196095.100.peg.749","fig|1196095.133.peg.3589","fig|1196095.132.peg.1223","fig|1196095.96.peg.1434","fig|1196095.123.peg.1960","fig|1196095.108.peg.1623","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000579:","fig|1196095.106.peg.1702","fig|1196095.104.peg.1630","fig|1196095.114.peg.911","fig|1196095.121.peg.827","fig|1196095.120.peg.1741","fig|1196095.129.peg.1061","fig|1196095.126.peg.19","fig|1196095.117.peg.2590","fig|1196095.113.peg.39","fig|1196095.107.peg.1311","fig|1196095.125.peg.921","fig|1196095.119.peg.785","fig|1196095.108.peg.2030","fig|1196095.134.peg.991","fig|1196095.105.peg.2297","fig|1196095.103.peg.429","fig|1196095.135.peg.1739","fig|1196095.132.peg.459","fig|1196095.109.peg.2126","fig|1196095.118.peg.2054","fig|1196095.98.peg.560","fig|1196095.130.peg.1847","fig|1196095.123.peg.1249","fig|1196095.102.peg.413","fig|1196095.95.peg.1080","fig|1196095.101.peg.178","fig|1196095.127.peg.741","fig|1196095.116.peg.2021","fig|1196095.111.peg.2035","fig|1196095.131.peg.1899","fig|1196095.115.peg.750","fig|1196095.122.peg.603","fig|1196095.133.peg.2314","fig|1196095.124.peg.503","fig|1196095.128.peg.2667","fig|1196095.112.peg.274","fig|1196095.97.peg.1726","fig|1196095.96.peg.1124","fig|1196095.99.peg.1167","fig|1196095.94.peg.2008","fig|1196095.110.peg.2341","fig|1196095.100.peg.775","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000616:","fig|1196095.106.peg.2230","fig|1196095.128.peg.599","fig|1196095.134.peg.1115","fig|1196095.95.peg.600","fig|1196095.97.peg.2062","fig|1196095.118.peg.46","fig|1196095.132.peg.1008","fig|1196095.123.peg.2091","fig|1196095.120.peg.1801","fig|1196095.112.peg.413","fig|1196095.115.peg.2237","fig|1196095.107.peg.2289","fig|1196095.117.peg.1642","fig|1196095.102.peg.1664","fig|1196095.101.peg.1245","fig|1196095.110.peg.2482","fig|1196095.135.peg.1620","fig|1196095.126.peg.119","fig|1196095.103.peg.528","fig|1196095.94.peg.8","fig|1196095.105.peg.1033","fig|1196095.122.peg.2137","fig|1196095.109.peg.2066","fig|1196095.130.peg.347","fig|1196095.119.peg.2076","fig|1196095.125.peg.218","fig|1196095.104.peg.811","fig|1196095.124.peg.1233","fig|1196095.127.peg.134","fig|1196095.133.peg.3633","fig|1196095.96.peg.1472","fig|1196095.100.peg.875","fig|1196095.108.peg.202","fig|1196095.116.peg.2591","fig|1196095.129.peg.1941","fig|1196095.114.peg.1731","fig|1196095.111.peg.1462","fig|1196095.98.peg.620","fig|1196095.113.peg.2075","fig|1196095.99.peg.1108","fig|1196095.121.peg.742","fig|1196095.131.peg.1750","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000666:","fig|1196095.106.peg.316","fig|1196095.94.peg.1520","fig|1196095.127.peg.1290","fig|1196095.129.peg.771","fig|1196095.95.peg.1711","fig|1196095.126.peg.401","fig|1196095.117.peg.2123","fig|1196095.119.peg.1761","fig|1196095.135.peg.2109","fig|1196095.110.peg.1134","fig|1196095.122.peg.427","fig|1196095.114.peg.82","fig|1196095.134.peg.733","fig|1196095.109.peg.1396","fig|1196095.96.peg.1506","fig|1196095.98.peg.1430","fig|1196095.128.peg.2579","fig|1196095.118.peg.1236","fig|1196095.104.peg.1804","fig|1196095.115.peg.228","fig|1196095.101.peg.1771","fig|1196095.125.peg.1954","fig|1196095.132.peg.1928","fig|1196095.133.peg.3067","fig|1196095.121.peg.1195","fig|1196095.130.peg.886","fig|1196095.100.peg.1019","fig|1196095.111.peg.1295","fig|1196095.131.peg.1088","fig|1196095.103.peg.1491","fig|1196095.105.peg.481","fig|1196095.112.peg.1706","fig|1196095.116.peg.841","fig|1196095.123.peg.236","fig|1196095.120.peg.1585","fig|1196095.108.peg.104","fig|1196095.97.peg.1182","fig|1196095.107.peg.283","fig|1196095.121.peg.968","fig|1196095.124.peg.103","fig|1196095.113.peg.106","fig|1196095.99.peg.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000667:","fig|1196095.106.peg.315","fig|1196095.94.peg.1519","fig|1196095.95.peg.1710","fig|1196095.129.peg.769","fig|1196095.110.peg.1135","fig|1196095.117.peg.2124","fig|1196095.114.peg.81","fig|1196095.135.peg.2106","fig|1196095.119.peg.1762","fig|1196095.122.peg.426","fig|1196095.98.peg.1431","fig|1196095.132.peg.1587","fig|1196095.109.peg.1397","fig|1196095.133.peg.3628","fig|1196095.96.peg.1505","fig|1196095.134.peg.735","fig|1196095.128.peg.2580","fig|1196095.118.peg.1235","fig|1196095.102.peg.2453","fig|1196095.115.peg.229","fig|1196095.104.peg.1803","fig|1196095.101.peg.1770","fig|1196095.116.peg.842","fig|1196095.126.peg.400","fig|1196095.130.peg.885","fig|1196095.100.peg.1020","fig|1196095.111.peg.1296","fig|1196095.103.peg.1492","fig|1196095.131.peg.1087","fig|1196095.99.peg.42","fig|1196095.105.peg.482","fig|1196095.112.peg.1707","fig|1196095.120.peg.1584","fig|1196095.123.peg.235","fig|1196095.127.peg.1611","fig|1196095.97.peg.1183","fig|1196095.107.peg.284","fig|1196095.124.peg.104","fig|1196095.121.peg.967","fig|1196095.113.peg.107","fig|1196095.125.peg.1955","fig|1196095.108.peg.105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000860:","fig|1196095.106.peg.332","fig|1196095.135.peg.228","fig|1196095.96.peg.1942","fig|1196095.130.peg.2255","fig|1196095.100.peg.1622","fig|1196095.111.peg.1029","fig|1196095.123.peg.1568","fig|1196095.109.peg.1318","fig|1196095.119.peg.1010","fig|1196095.115.peg.1179","fig|1196095.125.peg.1346","fig|1196095.131.peg.1259","fig|1196095.98.peg.2333","fig|1196095.110.peg.738","fig|1196095.120.peg.1661","fig|1196095.118.peg.1807","fig|1196095.132.peg.888","fig|1196095.116.peg.1708","fig|1196095.95.peg.723","fig|1196095.113.peg.1274","fig|1196095.126.peg.1739","fig|1196095.99.peg.1427","fig|1196095.105.peg.365","fig|1196095.121.peg.2774","fig|1196095.122.peg.1533","fig|1196095.94.peg.408","fig|1196095.107.peg.472","fig|1196095.102.peg.984","fig|1196095.108.peg.132","fig|1196095.101.peg.490","fig|1196095.112.peg.809","fig|1196095.134.peg.212","fig|1196095.133.peg.2026","fig|1196095.103.peg.1002","fig|1196095.117.peg.348","fig|1196095.114.peg.224","fig|1196095.124.peg.2364","fig|1196095.127.peg.979","fig|1196095.128.peg.371","fig|1196095.129.peg.1488","fig|1196095.97.peg.307","fig|1196095.104.peg.915","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000873:","fig|1196095.106.peg.699","fig|1196095.128.peg.1593","fig|1196095.119.peg.1317","fig|1196095.112.peg.1291","fig|1196095.123.peg.748","fig|1196095.111.peg.1139","fig|1196095.122.peg.1627","fig|1196095.118.peg.1913","fig|1196095.113.peg.1805","fig|1196095.110.peg.1704","fig|1196095.96.peg.90","fig|1196095.129.peg.1375","fig|1196095.126.peg.318","fig|1196095.133.peg.3649","fig|1196095.104.peg.730","fig|1196095.120.peg.855","fig|1196095.132.peg.1354","fig|1196095.105.peg.669","fig|1196095.127.peg.1809","fig|1196095.134.peg.897","fig|1196095.102.peg.2155","fig|1196095.97.peg.1965","fig|1196095.98.peg.461","fig|1196095.124.peg.2255","fig|1196095.95.peg.2065","fig|1196095.114.peg.1980","fig|1196095.115.peg.532","fig|1196095.107.peg.800","fig|1196095.121.peg.2613","fig|1196095.100.peg.1671","fig|1196095.94.peg.1860","fig|1196095.101.peg.442","fig|1196095.131.peg.542","fig|1196095.135.peg.163","fig|1196095.125.peg.1501","fig|1196095.117.peg.142","fig|1196095.99.peg.2038","fig|1196095.116.peg.2175","fig|1196095.108.peg.1791","fig|1196095.130.peg.2089","fig|1196095.103.peg.1049","fig|1196095.109.peg.1759","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000916:","fig|1196095.106.peg.670","fig|1196095.110.peg.1757","fig|1196095.130.peg.752","fig|1196095.126.peg.148","fig|1196095.133.peg.3013","fig|1196095.132.peg.1375","fig|1196095.94.peg.1884","fig|1196095.128.peg.2072","fig|1196095.107.peg.1266","fig|1196095.113.peg.2100","fig|1196095.119.peg.392","fig|1196095.103.peg.1454","fig|1196095.114.peg.1954","fig|1196095.97.peg.568","fig|1196095.111.peg.1191","fig|1196095.118.peg.1965","fig|1196095.124.peg.2203","fig|1196095.129.peg.2175","fig|1196095.102.peg.2172","fig|1196095.115.peg.511","fig|1196095.98.peg.123","fig|1196095.108.peg.1296","fig|1196095.105.peg.1154","fig|1196095.122.peg.225","fig|1196095.121.peg.1644","fig|1196095.120.peg.2146","fig|1196095.96.peg.173","fig|1196095.131.peg.1576","fig|1196095.95.peg.2090","fig|1196095.125.peg.1144","fig|1196095.127.peg.1785","fig|1196095.112.peg.732","fig|1196095.104.peg.296","fig|1196095.135.peg.1416","fig|1196095.117.peg.341","fig|1196095.101.peg.785","fig|1196095.99.peg.1261","fig|1196095.100.peg.1757","fig|1196095.116.peg.1634","fig|1196095.134.peg.1703","fig|1196095.109.peg.2323","fig|1196095.123.peg.1659","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000927:","fig|1196095.106.peg.1500","fig|1196095.111.peg.148","fig|1196095.105.peg.1985","fig|1196095.115.peg.701","fig|1196095.104.peg.1714","fig|1196095.110.peg.1060","fig|1196095.95.peg.1116","fig|1196095.119.peg.1359","fig|1196095.121.peg.1996","fig|1196095.122.peg.566","fig|1196095.94.peg.2042","fig|1196095.129.peg.1026","fig|1196095.127.peg.705","fig|1196095.118.peg.160","fig|1196095.117.peg.689","fig|1196095.98.peg.2246","fig|1196095.100.peg.1832","fig|1196095.109.peg.2148","fig|1196095.116.peg.50","fig|1196095.99.peg.1324","fig|1196095.130.peg.184","fig|1196095.102.peg.939","fig|1196095.124.peg.821","fig|1196095.120.peg.1996","fig|1196095.125.peg.854","fig|1196095.123.peg.1286","fig|1196095.112.peg.653","fig|1196095.126.peg.946","fig|1196095.97.peg.2117","fig|1196095.108.peg.175","fig|1196095.132.peg.733","fig|1196095.135.peg.1264","fig|1196095.131.peg.1935","fig|1196095.107.peg.1818","fig|1196095.96.peg.1623","fig|1196095.128.peg.890","fig|1196095.133.peg.2932","fig|1196095.101.peg.1136","fig|1196095.114.peg.874","fig|1196095.103.peg.875","fig|1196095.134.peg.121","fig|1196095.113.peg.472","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000944:","fig|1196095.106.peg.2257","fig|1196095.122.peg.1919","fig|1196095.129.peg.298","fig|1196095.96.peg.1861","fig|1196095.101.peg.1918","fig|1196095.125.peg.2382","fig|1196095.119.peg.1090","fig|1196095.127.peg.2199","fig|1196095.109.peg.759","fig|1196095.99.peg.2465","fig|1196095.128.peg.1268","fig|1196095.98.peg.2413","fig|1196095.95.peg.1853","fig|1196095.126.peg.1697","fig|1196095.111.peg.63","fig|1196095.103.peg.1847","fig|1196095.134.peg.409","fig|1196095.105.peg.1233","fig|1196095.102.peg.2105","fig|1196095.114.peg.1445","fig|1196095.124.peg.280","fig|1196095.94.peg.133","fig|1196095.118.peg.1391","fig|1196095.120.peg.792","fig|1196095.110.peg.103","fig|1196095.123.peg.1066","fig|1196095.130.peg.1077","fig|1196095.116.peg.2638","fig|1196095.104.peg.1022","fig|1196095.133.peg.3464","fig|1196095.100.peg.1874","fig|1196095.117.peg.1829","fig|1196095.112.peg.2165","fig|1196095.121.peg.557","fig|1196095.132.peg.157","fig|1196095.107.peg.1750","fig|1196095.108.peg.250","fig|1196095.97.peg.1524","fig|1196095.128.peg.526","fig|1196095.113.peg.784","fig|1196095.135.peg.897","fig|1196095.115.peg.898","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000985:","fig|1196095.106.peg.1999","fig|1196095.129.peg.1555","fig|1196095.113.peg.221","fig|1196095.134.peg.2430","fig|1196095.96.peg.1402","fig|1196095.107.peg.731","fig|1196095.105.peg.1364","fig|1196095.103.peg.589","fig|1196095.131.peg.21","fig|1196095.102.peg.1270","fig|1196095.118.peg.2095","fig|1196095.132.peg.727","fig|1196095.130.peg.1343","fig|1196095.114.peg.574","fig|1196095.123.peg.489","fig|1196095.100.peg.404","fig|1196095.125.peg.548","fig|1196095.111.peg.732","fig|1196095.133.peg.40","fig|1196095.95.peg.1485","fig|1196095.119.peg.1773","fig|1196095.122.peg.900","fig|1196095.115.peg.1736","fig|1196095.104.peg.1680","fig|1196095.116.peg.1814","fig|1196095.109.peg.648","fig|1196095.121.peg.317","fig|1196095.117.peg.231","fig|1196095.97.peg.1009","fig|1196095.120.peg.1525","fig|1196095.135.peg.1935","fig|1196095.112.peg.1676","fig|1196095.126.peg.1127","fig|1196095.128.peg.1415","fig|1196095.127.peg.483","fig|1196095.98.peg.1837","fig|1196095.108.peg.771","fig|1196095.101.peg.145","fig|1196095.94.peg.961","fig|1196095.110.peg.2096","fig|1196095.124.peg.912","fig|1196095.99.peg.199","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001040:","fig|1196095.106.peg.1864","fig|1196095.121.peg.6","fig|1196095.95.peg.713","fig|1196095.101.peg.497","fig|1196095.104.peg.491","fig|1196095.96.peg.354","fig|1196095.112.peg.787","fig|1196095.114.peg.215","fig|1196095.108.peg.127","fig|1196095.113.peg.1269","fig|1196095.123.peg.1579","fig|1196095.135.peg.236","fig|1196095.111.peg.810","fig|1196095.126.peg.1746","fig|1196095.107.peg.1810","fig|1196095.125.peg.480","fig|1196095.109.peg.2431","fig|1196095.115.peg.1188","fig|1196095.98.peg.717","fig|1196095.105.peg.1581","fig|1196095.122.peg.1552","fig|1196095.117.peg.922","fig|1196095.103.peg.995","fig|1196095.100.peg.1615","fig|1196095.102.peg.1037","fig|1196095.131.peg.1252","fig|1196095.99.peg.1666","fig|1196095.133.peg.3665","fig|1196095.119.peg.1015","fig|1196095.127.peg.984","fig|1196095.118.peg.1798","fig|1196095.94.peg.398","fig|1196095.132.peg.894","fig|1196095.134.peg.203","fig|1196095.128.peg.364","fig|1196095.110.peg.567","fig|1196095.124.peg.2371","fig|1196095.120.peg.242","fig|1196095.116.peg.1717","fig|1196095.129.peg.1496","fig|1196095.97.peg.1664","fig|1196095.130.peg.2264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001059:","fig|1196095.106.peg.1972","fig|1196095.117.peg.1791","fig|1196095.115.peg.1825","fig|1196095.135.peg.941","fig|1196095.108.peg.1743","fig|1196095.94.peg.790","fig|1196095.99.peg.850","fig|1196095.102.peg.2122","fig|1196095.131.peg.618","fig|1196095.104.peg.1064","fig|1196095.98.peg.1599","fig|1196095.128.peg.1763","fig|1196095.107.peg.486","fig|1196095.121.peg.2346","fig|1196095.113.peg.1648","fig|1196095.114.peg.1229","fig|1196095.125.peg.1001","fig|1196095.96.peg.1738","fig|1196095.100.peg.39","fig|1196095.120.peg.8","fig|1196095.129.peg.232","fig|1196095.123.peg.686","fig|1196095.103.peg.180","fig|1196095.116.peg.2676","fig|1196095.134.peg.514","fig|1196095.124.peg.245","fig|1196095.130.peg.41","fig|1196095.95.peg.236","fig|1196095.109.peg.267","fig|1196095.118.peg.1428","fig|1196095.110.peg.69","fig|1196095.101.peg.33","fig|1196095.126.peg.617","fig|1196095.97.peg.1683","fig|1196095.105.peg.734","fig|1196095.127.peg.2302","fig|1196095.112.peg.195","fig|1196095.122.peg.1356","fig|1196095.111.peg.29","fig|1196095.119.peg.139","fig|1196095.132.peg.1817","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001074:","fig|1196095.106.peg.7","fig|1196095.95.peg.1885","fig|1196095.128.peg.1302","fig|1196095.100.peg.170","fig|1196095.104.peg.55","fig|1196095.96.peg.1789","fig|1196095.109.peg.1697","fig|1196095.125.peg.2402","fig|1196095.108.peg.1683","fig|1196095.126.peg.1330","fig|1196095.122.peg.1900","fig|1196095.134.peg.430","fig|1196095.132.peg.176","fig|1196095.101.peg.1340","fig|1196095.123.peg.1046","fig|1196095.119.peg.5","fig|1196095.111.peg.2321","fig|1196095.102.peg.617","fig|1196095.130.peg.1098","fig|1196095.99.peg.2222","fig|1196095.129.peg.321","fig|1196095.116.peg.1238","fig|1196095.133.peg.1867","fig|1196095.117.peg.1158","fig|1196095.127.peg.2177","fig|1196095.105.peg.2233","fig|1196095.113.peg.1708","fig|1196095.115.peg.918","fig|1196095.107.peg.1162","fig|1196095.131.peg.886","fig|1196095.98.peg.1248","fig|1196095.135.peg.500","fig|1196095.120.peg.1227","fig|1196095.121.peg.578","fig|1196095.112.peg.2090","fig|1196095.97.peg.1438","fig|1196095.118.peg.2469","fig|1196095.114.peg.1426","fig|1196095.110.peg.514","fig|1196095.103.peg.774","fig|1196095.124.peg.1997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001089:","fig|1196095.106.peg.2137","fig|1196095.109.peg.1511","fig|1196095.128.peg.1164","fig|1196095.129.peg.175","fig|1196095.123.peg.121","fig|1196095.127.peg.1120","fig|1196095.100.peg.241","fig|1196095.131.peg.673","fig|1196095.112.peg.151","fig|1196095.117.peg.2040","fig|1196095.103.peg.1690","fig|1196095.107.peg.893","fig|1196095.97.peg.1297","fig|1196095.111.peg.1550","fig|1196095.121.peg.2407","fig|1196095.114.peg.1168","fig|1196095.126.peg.1809","fig|1196095.133.peg.3740","fig|1196095.118.peg.755","fig|1196095.104.peg.142","fig|1196095.115.peg.1561","fig|1196095.135.peg.1010","fig|1196095.94.peg.1626","fig|1196095.119.peg.83","fig|1196095.120.peg.1428","fig|1196095.116.peg.2765","fig|1196095.134.peg.2195","fig|1196095.110.peg.1265","fig|1196095.102.peg.2070","fig|1196095.108.peg.1445","fig|1196095.101.peg.1979","fig|1196095.99.peg.762","fig|1196095.122.peg.1280","fig|1196095.124.peg.686","fig|1196095.125.peg.702","fig|1196095.96.peg.822","fig|1196095.132.peg.111","fig|1196095.130.peg.1014","fig|1196095.98.peg.941","fig|1196095.95.peg.1817","fig|1196095.99.peg.874","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
